Date,justlend,aave-v2,aave-v3,compound,compound-v3,venus,morpho-aave,radiant-v2,fraxlend,tectonic,benqi-lending,kava-lend,uwu-lend,spark,morpho-aavev3,solend,moneyonchain,hatom-lending,eos-rex,flux-finance,sonne-finance,dforce,vires-finance,moonwell-artemis,b.protocol,exactly,silo-finance,notional,parallel-lending,folks-finance-lending,liqee,iron-bank,liqwid,marginfi,agave,rex-staking,ajna,torches,bifi,canto-lending,strike,alpaca-finance-2.0,pando-rings,aave-v1,burrow,wing-finance,tarot,lodestar-v1,filda,granary-finance,realt-rmm-marketplace,umee,green-planet,mars-protocol,aada,lineabank,trader-joe-lend,mare-finance-v2,shadelend,wepiggy,optim-finance,onyx-protocol,ghost,omm,venus-isolated-pools,dolomite,port-finance,morpho-compound,apeswap-lending,tender-finance,larix,reactorfusion,karura-dollar-(kusd),sio2-finance,zklend,moola-market,klaybank,sturdy,algofi-lend,proton-loan,cat-in-a-box,valas-finance,moonwell-apollo,wanlend,bastion,goledo,eralend,yield-protocol,klap,sovryn-lend,channels-finance,lodestar-v0,starlay-finance,aurigami,cream-lending,prime-protocol,0vix,beta-finance,tropykus-rsk,paladin-vote,starfish-finance,hadouken-lend,apricot-finance,puzzle-lend,mango-markets-v4,wemix.fi-lend,mesher,equilibrium-lending,annex,fortube,lenen,timeswap-v2,mantra-dao,smartcredit,lendflare,aries-markets,mimas-finance,illuminate,tonpound,increment-lending,vendor-v1,midas-capital,rabbit-finance,pinjam-labs,tashi,vigor,pilot-protocol,hector-lending,yupana,88mph,mochifi,tranquil-finance,spiritswap-lending,radiant-v1,ooki,lendexe-finance,percent-finance,unilend,ram-protocol,neku,moremoney,nereus-finance,unfederalreserve,xbank-finance,arbor-finance,demeter,ape-finance,geist-finance,fuji-v1,market,myso,vendor-v2,shoebill-finance,sigmafi,hundred-finance,sushi-kashi,abel-finance,alkemi,lendle,usdfi-lending,poof-cash,basilisk,orbiter-one,fountain-protocol,whitehole-finance,scallop,jet-margin,jet-fixed-term,bfly-finance,aptin-finance,reax-lending,unlockd,cashcow-finance,swirllend,commodo,trava-finance,rikkei-finance,forlend,wefi,roe-finance,metastreet-v1,debtdao,teller,themis-protocol,monolend,euler,jet-v1,paribus,aave-arc,klend,fringe,rocifi-v2,mahalend,timeswap-v1,daolama,oxygen,warp-protocol,kinza-finance,fluidtokens,multiplier,qubit,agora,rocifi-v1,bondappetit,coslend,wild-credit,orcadao,hodltree,ocp-finance,huckleberry-lending,chfry-finance,fuji-v2,scream,vee-finance,omnidex-lend,edge-protocol,lendhub,zerolend,bnpl-pay,surge,brainiac-finance,lending-pond,agile-finance,sculptor-finance,fortress-loans,atlantis-loans,tropykus-zkevm,bonqdao,bao-markets,chee-finance,chintai,quickswap-lend,augmented-finance,fenrir-finance,metapoly,definer,l2finance,evolve,waterloan,bencufi,bank-of-cronos-loans,deerfi,omni-protocol,bitlend,defil,paperdao,bodh-finance,soda-protocol,owna,stake1,baksdao,flux-protocol,0xlend,ssap,milkyway,ecodefi,goldbank-finance,mare-finance-v1,toreus,sohei,mango-markets-v3,anchor,ruler,acumen,mensa-protocol,pizza,genshiro,amy-finance,blizz-finance,xensa,freeliquid,meld,everlend,ethichub,crolend-finance,kokomo-finance
2023-06-14,99361019.04941,1697928317.94907,887722093.16346,537994276.9518,230069865.12128,441850873.34709,390097448.9644,304008387.61875,,68583727.24607,30212959.84641,5048237.09577,162971759.1596,5128003.86622,22017258.87418,5464869.12048,,,,28948817.05265,55886775.10084,17522254.53238,29968463.13928,14401046.15803,,37176523.09654,7580921.42738,,2981261.21276,6590158.96653,,41730666.00358,4593349.03043,,1339060.60691,,,563850.34196,,2995.55521,21017779.43412,15753265.42955,6963940.03492,1984004.76338,3951012.66858,46015246,6922955.89517,,4276461.08722,20411803.72094,2586588.72061,3789296.20241,3121683.71696,,,,3116233.26537,,,4463747.56135,,8589347.18822,487996.03982,,,1570769.47273,,7795994.20433,2739087.18741,4895007.57788,2018351.19051,8683121.45591,,489100.11707,203444.8298,1367546.54117,,,7937067.04147,706896.45711,,3729028.6593,2221825.44061,1842468.85068,724993.01949,3491959.92894,997756.73227,,575916.9588,1129056.93781,343018.16979,18555551.35532,2545898.15678,803815.39127,523038.65751,234548.11688,263266.47047,,822096.36481,,,348487.81565,,,,589451.67015,,,911063.36378,,798110.71797,,18243671.92404,213220.89654,,65007.59842,280772.50432,,191209.65826,88073.48429,,861959.92305,,,,,,228561.24594,230036.69011,,,470240.4609,118690.36454,355844.01707,,65663.38208,6393.15881,,250199.09109,559309.52115,,,408601.92949,11008.18998,,,,9011650.70297,,1145978.24909,,,137248.69048,,7506961.40181,5362120.48584,55537.16329,,,74400.21419,,,,2074765.34741,223209.16088,,,,,154929.16309,,41323.65147,13354.62196,,19837.52513,,126927.80673,41409.48313,56015.58447,18.54161,0,105735,233620.37221,,,0,38252.68583,19032.69263,0,653706.74409,,68317.49672,121238.64373,,89400.4107,0,,,,168884.21176,,0,0,,8006.13197,18110.45387,17807.0318,,0.42407,8451.69297,,,20477883.74694,,696019.68965,4400.92225,0,,1019078.166,,2902.16817,,664463.72707,4606.20294,3437052.04875,27166.08053,5311.92879,,0,377862.35113,,228812.12733,94708.31495,259.74201,0,,709.39129,327030.64413,648026.96668,14.01264,,,14491826.35546,,0,6680.34954,110571.18705,,,,,28491.20901,68004.71052,40.75706,286.16978,44042.7344,707348.90998,48587544.48267,319536.38111,871.33443,,,,,,,,,0,,,,,,0,203250.49156
2023-06-15,124204195.7551,1672550249.44401,881629549.54076,533534843.21734,230642522.60753,488263800.59941,377057603.9318,290214771.2521,,68557624.0041,29557479.51694,5298140.09007,162964113.35463,5114380.28133,20611731.97198,5517431.67405,,,,28727554.10477,57431435.08658,17996261.82234,29814200.31645,13699704.7812,,37980420.18746,7564177.92573,,3016945.23776,6596694.41721,,40685533.85075,4530314.64397,,1347726.55386,,,460272.33149,,2996.12111,20208374.31947,15845005.76086,6975532.65531,1974173.97462,3944141.79363,45997185.00545,6704609.16112,,4279132.45957,19837742.1472,2599622.14322,3826309.13379,3084392.9689,,,,3079170.26004,,,4388220.37668,,8529673.58351,608191.18757,,,1627688.07947,,7707192.45683,2775298.67394,4766128.40136,2019325.77337,8687039.99808,,492064.30272,181611.05018,1366338.9851,,,7914404.40899,723025.40141,,3457662.14508,2046874.97014,1852544.00868,715955.9254,3451331.99491,1115897.89196,,571116.68324,1138869.23078,341286.13431,12137393.45494,2489999.25341,792017.53412,521327.45081,233647.62968,248553.96628,,977296.14082,,,320550.41478,,,,582704.70915,,,935415.29067,,792217.39406,,17885826.68179,206857.3304,,65259.43802,275680.71274,,183047.5283,344538.63441,,848899.11313,,,,,,232502.85443,226935.88031,,,451231.10245,118488.77593,349435.00851,,65829.39922,6073.69139,,246797.34552,559308.40253,,,406240.82796,11393.77988,,,,9098034.81299,,1144501.06158,,,137046.76765,,7415175.61049,5326707.75602,54753.92892,,,73779.443,,0,,1939435.63734,219910.30983,,,,,148346.2189,,39239.5733,13270.66207,,19730.1872,,116682.86019,40423.87075,55554.6703,18.05976,0,105945,238907.43552,,,0,38123.78085,18206.07155,0,646513.58933,,65803.79971,119592.03581,,80909.248,0,,,,166108.66176,,0,0,,7842.18711,17191.78818,17782.83204,,0.42412,7673.23475,,,20306386.18227,,694130.95742,4883.15081,0,,1019499,,2789.04351,,649351.74802,4568.95564,3370483.04032,26652.45694,5317.59638,,0,369380.59235,,229087.74867,92171.26595,255.94558,0,,725.75866,321279.86656,655908.41233,13.68594,,,13782053.38064,,0,6628.16595,109883.97869,,,,,28490.72026,67533.36293,38.79808,285.75478,48767.55275,692201.45864,48754633.79546,289133.56667,845.59343,,,,,,,,,0,,,,,,0,199015.13273
2023-06-16,131725939.29987,1722309645.73799,906913241.90752,589972122.40499,225420314.2791,500378760.85873,369799515.45872,291982042.10042,,68623274.56148,29385593.73317,5207487.19984,163476162.07465,5122014.04876,20722522.46253,5639780.83452,,,,28479033.66739,51114986.30477,17583495.39635,29846002.44555,13454519.43497,,37705679.78275,7418790.1129,,2882416.27884,6560212.01514,,40996084.29926,4705144.64133,,1370970.64,,,1104227.57947,,2993.5691,20653762.10851,15884051.70727,6972439.54341,1975262.45552,3940491.40794,46116926.57353,6666882.43052,,4276334.01655,18933434.55785,2611677.34138,3838419.22782,3152886.20084,,,,3079786.03183,,,4376515.0041,,8359772.03916,630604.66128,,,1622055.19202,,7654868.17534,2806416.28753,4633484.32517,2017296.90219,8623140.58164,,491235.8403,204225.72256,1367015.36098,,,7598447.04808,743882.11049,,3404053.88585,2008336.37638,1846507.46042,713535.20911,3348609.39931,985012.55331,,571397.19326,1136849.09075,341754.06116,14155923.09462,2490762.0529,807591.87121,523694.95548,232904.21381,226408.24335,,977051.9173,,,319998.1712,,,,579066.50737,,,922204.74797,,767040.12055,,17804114.43257,207083.74555,,64015.13236,279126.40517,,184970.37387,339822.77736,,792135.09851,,,,,,273146.78139,227655.88578,,,452831.60008,118473.17517,345401.50678,,65962.066,6105.36144,,249922.45564,558801.10879,,,406556.05571,15598.33953,,,,8931409.65929,,1145746.48543,,,140605.38418,,7421935.58211,5430092.07852,55429.64378,,,73687.4835,,0,,1930993.01513,203744.49414,,,,,148942.40039,,39452.38049,13259.52612,,19734.20432,,116781.12558,42114.45491,55570.82063,18.07779,0,106470,243189.956,44705.00772,,0,38195.57119,18323.97598,0,648348.61879,,70818.0144,118690.00258,,66299.7474,0,,,,164941.65353,,0,0,,7854.25594,17282.56434,17807.0318,,0.42359,7663.73599,,,20347109.45965,,612324.26417,4662.64989,0,,1018696.9155,,2813.76948,,656675.15445,4563.6597,3374357.67401,26706.5743,5315.37881,,0,374481.96066,,228907.46845,92271.10428,256.0427,0,,725.93424,325706.19417,663815.47892,13.84559,,,13873391.93952,,0,6610.99802,109515.13155,,,,,28465.01937,68164.96114,39.07795,285.42924,50040.32625,694394.38968,50844673.45458,198747.15684,848.0302,,,,,,,,,0,,,,,,0,199943.34293
2023-06-17,130487967.04946,1760488559.13036,917244973.35416,535014697.83326,226980279.53201,507218626.36496,354589412.08072,301878474.54647,,68591565.13745,29786909.28098,5272220.33883,163573372.55696,5126732.88876,20900817.80042,5609847.21397,,,,28508618.58247,52366437.05855,17512071.21007,29960919.02959,13376173.70188,,37668319.83729,7328634.56702,,2962739.48413,6682594.62657,,41858460.56762,4678669.29169,,1384031.19504,,,1303214.89736,,2993.39012,20898952.33749,16172541.67007,6973948.98443,1980538.9334,3952550.99897,46482080.12789,6969656.40367,,4327024.81063,18483712.49085,2627146.60526,3597348.18975,3044380.54821,,,,3117736.55684,,,4470273.70978,,8432456.15699,647653.25888,,,1636424.42258,,7738763.31203,2863760.72895,4711823.88271,2034051.40405,8747201.29362,,493734.309,190884.09758,1362624.4501,,,7678267.94194,714551.88279,,3423158.21437,1923344.3886,1858283.79336,723748.86144,3382650.93777,916060.25429,,573924.58095,1140002.29413,343233.91238,12128793.82878,2491881.35644,803472.80805,527793.55995,234267.77313,234864.55329,,979943.41243,,,320152.89951,,,,580346.96579,,,928185.97929,,645451.55721,,17940454.70039,209186.59855,,90139.71631,285986.49582,,188339.89693,339105.36463,,800106.3739,,,,,,273417.72343,231460.9498,,,466673.62044,119487.70212,342185.20184,,68732.8926,6303.29092,,251504.36667,558673.02691,,,408205.17973,15969.94691,,,,9173231.01308,,1147339.68867,,,140572.86825,,7481352.73434,5439529.47855,57367.81127,,,91795.88591,,0,196817.82402,2074026.70648,208969.03469,,,,,153099.62884,,40758.20786,13337.42273,,19840.97334,,117629.83776,43961.35931,55934.48044,18.41769,0,105945,275637.33335,61401.1646,275083.7689,0,38255.23091,18899.66298,0,668734.18166,,69016.99971,116105.21379,,69167.728,0,,,,165969.21204,,0,0,,7952.23667,17851.60565,17804.00461,,0.42355,7734.63958,,,20530499.23864,,631581.76291,4665.03032,0,,1018838.0095,,2892.09016,,671494.50244,4606.80285,3442236.65429,27021.47676,5319.34719,,0,373933.15633,,228954.54963,93760.68171,259.36213,0,,726.63813,328085.71791,671858.51077,13.80069,,,14346154.91599,,0,6707.46353,109498.90741,,,,,28458.98805,69531.47969,40.47011,285.43136,50484.56599,705199.34748,50711607.16489,99692.37711,863.59738,,,,,,,,,0,,,,,,0,203327.40602
2023-06-18,135395557.01228,1731518777.3516,915899821.79274,545627508.36972,226811626.15919,502687719.33627,352777832.45797,304245433.18851,,68656065.47004,29636849.41554,5296104.27048,163318764.10887,5126417.81723,21093076.53578,5597097.01867,,,,28515312.89164,52170213.52581,17683634.57814,29994049.78912,13592397.01808,,38004915.59343,7598882.6563,,3060708.44174,6816018.61678,,41840701.73232,4705144.64133,,1387552.40648,,,1339319.66466,,2996.1116,21137178.18166,16109232.15843,6980729.56469,1981766.34821,4007414.41264,46647835.94772,7441178.07133,,4322065.24066,19060848.38827,2641957.62608,3535778.09439,3051951.96924,,,,3118861.12885,,,4476199.68215,,8438285.40641,657317.61959,,,1654725.7228,,7751153.98582,2915421.52487,4350579.50278,2040229.90064,8738920.36642,,491770.24167,180178.99663,1366329.84929,,,7681658.308,702331.06423,,3434645.08595,1933924.22905,1858338.07758,730774.88985,3411787.37737,911073.37057,,578039.31655,1139758.44361,343993.26246,16466106.91039,2511818.89466,807668.59273,525666.41096,236800.04768,185735.39124,,981122.11358,,,320475.05777,,,,579018.44868,,,931236.79795,,673183.10345,,18182339.24155,209502.6176,,93489.10557,288034.45098,,188830.42956,338686.30595,,1128102.34066,,,,,,273447.53375,233683.10605,,,475669.75611,120132.87963,342410.30375,,68877.61305,6331.55643,,252380.70175,559135.01658,,,408531.74321,16006.60181,,,,9233207.75032,,1146136.74682,,,140859.61218,,7491683.27251,5416207.6095,60200.71587,,,92215.49785,,0,197286.45461,2090589.32008,210643.53639,,,,,153885.1698,,40949.43558,13369.77517,,19468.72525,,117673.48086,45552.27461,56002.34898,18.46641,0,105735,276152.39087,62638.72215,281669.3861,0,38292.08543,18980.26861,0,675571.48311,,62437.29467,117183.69101,,67402.72,0,,,,167258.7987,,0,0,,7962.61605,17955.37923,17796.79276,,0.42413,7958.07458,,,20577988.40713,,635714.17635,4683.77311,0,,1019360,,2918.29975,,673966.80538,4608.8464,3462168.61987,27072.59546,5321.65234,,0,387175.83753,,228544.66263,94096.62453,229.42298,0,,727.82842,331323.59965,679967.34184,13.84629,,,14430987.41097,,0,7009.43359,110124.48327,,,,,28483.69629,69351.24783,40.82577,285.90469,50690.2876,707117.99891,51299227.57428,95207.53021,865.8423,,,,,,,,,0,,,,,,0,203801.52989
2023-06-19,138303661.8689,1727674603.03357,916224339.77156,544657417.51612,227050867.83706,506277061.31117,352549959.9227,307262964.37159,,68735806.82916,29397492.0272,5278578.70057,163464595.97189,5129245.63652,21063492.79206,5620572.11514,,,,28544641.3534,51191118.90621,17630293.67922,30016743.44379,13960725.92593,,38033990.70468,7558337.39151,,3080321.77275,6723095.3601,,41780496.37118,4804088.10709,,1360896.11831,,,1067618.71024,,2999.61243,21107999.47302,15927492.57532,6821482.2192,1980521.47387,3984511.21853,46589498.956,7435382.93364,,4320423.28189,19775260.28547,2644862.82424,3505131.37792,3064446.13199,,,,3083771.24623,,,4477853.23863,,8370363.34278,654598.1878,,,1672275.69984,,7748821.05371,2918372.60649,4196689.09101,2043685.35493,8805024.57205,,492664.11305,176523.69934,1379139.22399,,,7624925.37014,697433.62774,,3451052.64215,2091356.63136,1866411.23178,728437.13177,3398600.46657,965405.16632,,578355.76078,1143635.43866,344229.07165,16385661.02509,2495092.11258,806491.8422,527720.83925,243274.13778,186480.38184,,981816.96101,,,320805.48484,,,,567763.70049,,,927048.80837,,680665.65208,,18029979.40455,220840.123,,92833.20436,290587.93886,,188776.52454,340841.95252,,1128485.30387,,,,,,273433.29996,233086.26841,,,465263.9852,119803.54222,342624.76331,,68820.49844,6322.16676,,250531.04284,559868.83067,,,408833.00018,22395.62506,,,,9304417.56479,,1145323.27869,,,141039.9574,,7488619.85731,5410138.70715,58981.91494,,,91148.79608,,0,199302.01657,2084350.697,197944.88042,,,,,153753.06923,,40893.75741,13358.92596,,18910.43146,,117599.98483,45497.22546,56048.4934,18.46079,0,105735,279883.75115,63240.87382,316639.68641,0,38315.53062,18960.09996,0,671529.21339,,57344.01037,117661.92281,,70458.2274,0,,,,166864.50965,,0,0,,7969.17625,17906.05689,17807.0318,,0.42466,8071.35288,,7276.02532,20490745.17564,,636091.03421,4541.09789,0,,1020519.5,,2915.32083,,674524.46462,4598.40571,3455552.68509,27457.30651,5328.3277,,0,398400.87395,,229251.65929,93658.12506,229.21807,0,,729.50611,332638.93447,42835.48055,14.06922,,,14429676.83904,,0,6973.67247,109904.3806,,,,,28520.1481,69026.65437,40.83219,285.91658,50679.44814,707441.02087,51513862.99204,97767.10287,865.62783,,,,,,,,,0,,,,,,0,203765.50264
2023-06-20,136987147.78572,1714493272.00049,930632701.77304,544973425.2214,199902478.82151,508474430.41161,354047355.95857,309222247.81579,56511252.67605,68707325.18293,30129340.20963,5240815.96689,163603427.85999,5135948.84555,22683216.64197,5479214.87755,,,,28582118.34745,51502098.5632,17513769.56445,30078880.2649,13826303.50576,,38276184.39856,7239765.96983,,3098006.76694,6890555.41817,,41893088.08001,4944232.51583,,1354693.19433,,,678868.27363,,2996.3732,21223557.2826,15380137.87557,6819503.02412,1974794.56124,4039168.21202,46690146.31982,7529773.15704,,4480626.90676,20098566.38082,2633087.25998,3558169.04351,3126893.02429,,,,3094033.72532,,,4517359.13326,,8502956.06082,650378.37946,,,1684446.21521,,7798929.36686,2999032.7436,4200658.82842,2060132.9076,8805339.57046,,495395.30746,198256.75572,1371140.35568,,,7742828.47265,740122.14334,,3477057.5198,2241354.27994,1856099.88904,722276.1616,3564837.48504,904485.69638,,579918.47201,1143872.75484,345173.96732,15452389.92514,2511914.16696,764219.45198,534933.35249,242702.84879,199928.71271,,984432.42276,,,320399.46098,,,,564433.50589,,,932183.48019,,680540.27363,,18266468.40152,220338.9355,,95297.89776,291819.99605,,283425.96822,341159.37565,,1081613.38199,,,,,,208978.15843,234456.04886,,,484481.98542,121315.77591,343108.82683,,69090.82883,6363.08076,,252025.73364,559250.23434,,,409138.17967,25912.98649,,,,9490504.76002,,1144142.0374,,,140884.00402,,7474840.31574,5432741.18905,59166.55028,,,92526.59104,,0,128153.1107,2114014.60983,200181.31964,,,,,155148.46201,,41494.90245,13431.79406,,19015.5235,,118667.56209,45016.19349,56170.55318,18.5327,0,105630,281492.39022,63216.3105,312313.08118,0,38379.67907,19188.86055,0,675282.7385,,52636.79942,118065.84855,,68963.5851,0,,,,168694.63943,,0,0,,7985.16221,18090.41971,17824.83883,,0.42424,8022.42871,,7358.49043,20575266.96671,,661370.32601,4488.59036,0,,1019447,,2940.66121,,683746.45596,4666.50441,3515858.85216,26990.70431,5329.68296,,0,417624.08686,,228454.49065,94710.02698,231.26603,0,,729.84888,335975.86667,42861.17785,13.99927,,,14597030.7075,,0,7255.1513,109569.37356,,,,,28488.88816,68584.02259,41.36046,285.80058,50959.22631,712076.17376,51464609.33122,104423.79947,871.0312,,,,,,,,,0,,,,,,0,205340.41214
2023-06-21,134450959.22518,1712709779.40796,960107391.43437,545422074.07105,201556217.71496,513588818.52195,362431960.38711,310475652.70871,56543157.53743,68948260.48405,31773775.67702,5272915.24864,164008306.49792,5619789.94832,24062297.51187,5536194.23077,,,,28358195.14862,52642506.64636,17512749.11242,30267677.00207,14091582.08359,,38455203.02626,7108832.73702,,3224052.3378,7147897.04297,,42669473.32345,4877520.69397,,1376746.71746,,,611502.47393,,2995.65812,21593458.41522,15701937.43095,6844905.7775,1984621.05595,4115713.32957,47142057.83463,7881999.57697,,4447038.87053,20516276.1475,2622217.81916,3673700.61096,3223630.49077,,,,3121609.15787,,,4615744.67825,,8676666.64347,659986.43476,,,1811308.21812,,7965948.29626,3069627.7456,4209362.91226,2050930.77561,8835978.56579,,498482.45687,187673.50526,1375127.44059,,,7891349.10285,764190.18652,,3467598.672,2333663.36977,1849969.68413,723690.21901,3544120.1423,1017548.84838,,585537.8608,1159833.66227,348699.59031,17039478.86998,2565307.6056,691786.9133,531528.28364,243487.45837,205997.26671,,992113.23987,,,321743.22343,,,,558546.72245,,,929456.57286,,656715.09185,,18226900.16023,222500.141,,102819.58134,297773.35459,,283397.00077,346589.45451,,1094118.88967,,,,,,212912.68084,239609.22259,,,518313.0731,123514.9381,344922.19849,,70018.68466,6597.91348,,253832.60475,559868.83067,,,411285.03056,27660.64929,,,,9371547.37032,,1144191.21667,,,140839.65794,,7538369.9514,5499919.32671,58997.37036,,,93598.17811,,0,130184.72194,2157906.14738,204840.63301,,,,,159621.68779,,42895.72193,13510.20793,,19449.00406,,119405.94942,44448.08946,56409.42555,18.79045,0,106050,289376.62361,63958.47471,346044.89668,0,38534.75931,19912.66538,0,697063.11235,,49989.21615,118549.67654,,69789.6343,0,,,,169332.44928,,0,0,,8097.964,18697.99061,17824.83883,,0.42427,8095.28195,,8667.37507,20871755.09573,,661263.95395,4589.27905,0,,1019289.5,,3025.73242,,727387.45226,4669.26351,3601291.65045,27253.96874,5325.71009,,0,406613.67551,,227997.65677,97237.5347,214.92679,0,,4.37721,340239.08268,42929.64693,13.91734,,,15103997.19123,,0,7200.06392,110254.55944,,,,,28480.52895,68602.47434,42.91277,286.24065,49701.21523,727294.44512,51468408.89142,109956.88364,888.18989,,,,,,,,,0,,,,,,0,210221.45731
2023-06-22,134751506.0168,1765376112.169,1003149369.55428,541723702.63188,213855147.30463,517851837.77388,374504131.97262,322295503.0555,57744550.36217,69166185.31927,33306413.46918,5509857.61014,164165625.3961,5848755.50978,25580001.66327,5632238.30506,,,,28530392.62563,52437384.84839,17365806.44179,30553945.57497,14511667.79149,,39088155.43429,7396248.94874,,3294308.65606,7377271.03614,,44006024.65265,5105575.65529,,1320386.37612,,,635272.27276,,2996.98977,20596002.23176,15512683.73485,6843272.32691,1999615.72422,4063746.63968,48239189,8389774.23532,,3657433.35855,21419005.8469,2630145.28574,3744808.68508,3292359.61288,,,,3177601.75766,,,4736908.13068,,8813147.34969,711994.53062,,,1837886.74486,,8131056.80277,3009810.36155,3347596.81316,2080144.66661,9066913.11649,,503785.63913,204612.20317,1368977.28301,,,8083655.20872,796025.95354,,3384001.44469,2578148.07262,1880814.08554,727345.45103,3846233.76549,933018.35739,,592406.82704,1178737.7254,352523.33093,17387183.21098,2649186.25989,702366.62719,547235.83188,245609.98511,212852.77527,,998281.40685,,,321498.06362,,,,570709.62061,,,944832.34543,,627557.45612,,18795219.93045,226734.6003,,111209.9149,297999.3718,,283287.17394,357236.2235,,1114191.77256,,665.39532,,,,226441.47344,251476.90674,,,533941.15977,125746.42038,346837.56693,,71646.11279,7012.66712,,260430.66978,559309.52115,,,414984.46989,30439.70024,,,,9431595.53089,,1147436.91226,,,140898.96195,,7660218.7219,5608718.66583,61302.66197,,,95595.01267,,0,136272.47637,2182324.64469,208421.78082,,,,,168355.76194,,45641.90899,13721.37843,,20105.23889,,120561.09073,44212.42321,57058.3736,19.50715,0,105420,303177.30331,64964.2169,369081.8639,0,38728.19779,21121.45328,0,740734.05951,,48875.10943,120422.01695,,71391.4986,0,,,,170516.94486,,0,0,,8278.7835,19891.21346,17797.1667,,0.42458,8139.41516,,9872.00572,21222907.85972,,698285.74775,4718.78054,0,,1019466.752,,3195.12073,,761675.47338,4710.6487,3727059.69831,28066.06433,5326.72271,,0,422693.5677,,228634.81753,101331.40166,220.53021,0,,4.38122,355422.83078,43033.06362,116.32935,,,16090535.60889,,0,7282.41918,110942.06451,,,,,28493.44751,69016.88787,45.72673,287.01613,50462.90377,749738.2775,52506682.24762,107048.50272,920.63164,,,,,,,,,0,,,,,,0,217255.36488
2023-06-23,140126000.47847,1775614347.55062,990520215.59985,513581434.97833,213559180.74405,529309255.78369,372275036.6958,318851422.89584,58327194.39459,69205002.63227,32732994.07199,5578897.67066,166347094.53324,5819946.90109,25070220.51824,5620203.30519,,,,28074038.29978,57912874.15253,17319687.15076,30523564.03069,14688073.50839,,38906140.79775,7362042.33978,,3310851.0718,7401702.80131,,43582008.91759,5306899.05018,,1342144.86865,,,630692.33172,,2999.26037,20548963.9118,15514082.15013,6907015.57853,1994919.75241,3997756.98928,49177862.734,8209635.0006,,3552375.89631,18959704.56201,2629416.85902,3687508.5778,3278559.61028,,,,3736764.62961,,,4687706.86467,,8669284.11581,705009.08575,,,1898218.47414,,6434858.86677,2884670.06532,3169763.27905,2071568.14651,9007294.59487,,512663.62687,215037.89134,1364835.97388,,,8138673.03278,805827.93812,,3310048.94032,2510059.71838,1873979.02495,722208.9665,3847242.61337,1147868.3877,,590267.19981,1202290.29064,352051.82162,17295780.1919,2623894.29775,700185.29937,538011.04736,245129.60159,225503.95504,,995857.54635,,,321243.57766,,,,566386.12167,,,942019.86931,,621691.93425,,18559410.55648,225312.50785,,108589.16467,296639.74104,,283432.21358,358848.87078,,758106.14767,,711.50842,,,,232069.66336,243683.45184,,,527111.0157,123919.49973,345857.22865,246552.80034,71179.13507,6874.36842,,259564.88728,559868.83067,,,414006.23603,30415.99795,,,,9289741.99115,,1143308.77606,,,140959.96274,,7618152.78265,5602268.54413,61037.06461,,,94904.38581,,0,139093.20106,2149763.45896,213891.4267,,,,,165584.07932,,44734.84772,13676.67639,,19860.44748,,120511.40321,42042.19795,56867.49129,19.27021,0,105315,402362.30612,64712.33829,337380.09687,0,38642.62089,20844.64029,0,721515.11854,,47876.93507,118095.29997,,70910.2236,0,,,,168000.52515,,0,0,,8207.3151,19493.57518,17807.0318,,0.42463,8199.46918,,9630.43384,21075315.14814,,495234.3268,4613.36856,0,,949949.2065,,3127.80101,,755969.83713,4694.44657,3693374.78181,27868.52804,5327.81542,,0,424114.73892,,228028.36034,100026.32524,203.66499,0,,4.38777,352967.37217,43094.55917,116.11967,,,15784851.79178,,0,7174.95394,110684.76784,,,,,28521.76193,69633.42256,44.9745,287.45138,50192.40789,741651.67605,54430291.99592,123735.99659,909.98352,,,,,,,,,0,,,,,,0,215643.80314
